job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name,Salary_Scaled,month,quarter,month_name
AI00781,Principal Data Scientist,145966,0,1,1,Germany,2,Germany,0,"Tableau, Azure, NLP, MLOps",1,1970-01-01 00:00:00.000000018,5,2025-01-03,2025-02-11,1757,7.2,Machine Intelligence Group,0.3094774344201475,1,1,January
AI00782,Head of AI,175737,2,3,2,Sweden,0,Sweden,100,"Kubernetes, TensorFlow, Statistics",0,1970-01-01 00:00:00.000000008,13,2024-01-22,2024-03-26,2056,7.9,Algorithmic Solutions,0.3906911527214002,1,1,January
AI00783,Data Engineer,268001,2,1,2,United States,2,United States,0,"R, Linux, Python, Computer Vision",2,1970-01-01 00:00:00.000000011,10,2024-07-03,2024-08-02,1883,9.4,Quantum Computing Inc,0.642382480031426,7,3,July
AI00784,AI Software Engineer,129418,2,2,0,Switzerland,1,Switzerland,50,"Tableau, Git, Hadoop",1,1970-01-01 00:00:00.000000004,7,2025-03-05,2025-05-16,1036,9.2,Cloud AI Solutions,0.2643353629261054,3,1,March
AI00785,AI Specialist,129638,2,3,3,Australia,2,Australia,0,"Deep Learning, Statistics, Spark, Kubernetes, Scala",2,1970-01-01 00:00:00.000000009,7,2025-03-29,2025-05-13,1292,10.0,Autonomous Tech,0.26493551132643706,3,1,March
AI00786,Data Engineer,103620,0,3,2,Germany,2,Germany,100,"Python, TensorFlow, PyTorch, Hadoop",1,1970-01-01 00:00:00.000000008,0,2024-08-26,2024-09-24,503,7.9,Future Systems,0.19395977914538867,8,3,August
AI00787,Data Scientist,84718,0,2,0,Germany,1,Germany,50,"Python, R, MLOps",1,1970-01-01 00:00:00.000000002,13,2024-09-07,2024-10-26,1494,8.3,DataVision Ltd,0.14239611976779712,9,3,September
AI00788,Autonomous Systems Engineer,56723,2,2,3,South Korea,2,South Korea,50,"Python, AWS, Azure, Statistics",0,1970-01-01 00:00:00.000000003,1,2024-01-25,2024-03-12,1933,7.3,Cognitive Computing,0.06602723582558596,1,1,January
AI00789,Data Analyst,108228,0,3,3,Netherlands,2,Netherlands,50,"Data Visualization, Python, NLP, Mathematics, Kubernetes",1,1970-01-01 00:00:00.000000005,4,2024-06-05,2024-07-25,944,8.7,TechCorp Inc,0.20653016018506395,6,2,June
AI00790,AI Research Scientist,86453,2,0,3,United States,0,United States,100,"Computer Vision, Spark, SQL, PyTorch",1,1970-01-01 00:00:00.000000001,3,2025-01-13,2025-03-18,2482,10.0,Autonomous Tech,0.147129108288595,1,1,January
AI00791,Data Engineer,57729,2,2,3,Ireland,1,Ireland,50,"GCP, TensorFlow, Linux, Data Visualization, SQL",0,1970-01-01 00:00:00.000000002,0,2024-12-05,2025-01-06,1203,5.7,Predictive Systems,0.06877155078346646,12,4,December
AI00792,Head of AI,64180,0,0,3,Netherlands,0,Netherlands,50,"SQL, Python, Computer Vision",3,1970-01-01 00:00:00.000000001,1,2024-06-14,2024-08-16,903,8.9,Cloud AI Solutions,0.08636953864955699,6,2,June
AI00793,Data Analyst,139082,2,3,1,United States,2,Sweden,100,"Tableau, Scala, Docker, NLP",2,1970-01-01 00:00:00.000000009,12,2024-06-30,2024-09-07,2259,5.1,Neural Networks Co,0.2906982453843132,6,2,June
AI00794,Machine Learning Engineer,114575,2,0,0,Denmark,0,Denmark,0,"R, PyTorch, Deep Learning, SQL",2,1970-01-01 00:00:00.000000000,6,2025-03-10,2025-05-08,1662,6.5,Predictive Systems,0.223844441534634,3,1,March
AI00795,AI Research Scientist,119161,0,3,0,France,0,Austria,50,"TensorFlow, R, Python, Mathematics",3,1970-01-01 00:00:00.000000005,3,2024-03-09,2024-04-06,2006,6.1,Neural Networks Co,0.2363548077342761,3,1,March
AI00796,AI Consultant,132334,2,1,1,Finland,2,Finland,50,"Statistics, Kubernetes, MLOps, AWS",0,1970-01-01 00:00:00.000000011,13,2024-03-27,2024-06-01,717,5.9,Predictive Systems,0.2722900571777749,3,1,March
AI00797,Head of AI,55149,2,0,1,Ireland,1,Ireland,100,"Java, Mathematics, GCP, Linux, NLP",2,1970-01-01 00:00:00.000000000,9,2024-10-15,2024-11-13,1852,6.2,Quantum Computing Inc,0.061733446815939945,10,4,October
AI00798,AI Software Engineer,153207,2,1,1,South Korea,1,South Korea,0,"Spark, Computer Vision, Data Visualization, NLP",2,1970-01-01 00:00:00.000000011,2,2025-04-09,2025-04-28,2165,5.9,Cloud AI Solutions,0.3292305006328838,4,2,April
AI00799,Head of AI,93743,1,0,2,United Kingdom,0,United Kingdom,50,"Python, Git, GCP, Computer Vision, TensorFlow",0,1970-01-01 00:00:00.000000001,12,2024-07-07,2024-08-21,1415,9.5,DataVision Ltd,0.16701584391776875,7,3,July
AI00800,Data Engineer,283569,2,1,2,Norway,2,Norway,50,"Azure, R, Kubernetes",3,1970-01-01 00:00:00.000000016,10,2025-01-07,2025-01-26,2155,9.7,Advanced Robotics,0.6848511631967177,1,1,January
AI00801,Machine Learning Researcher,173652,2,1,3,Canada,2,Canada,0,"Azure, Scala, PyTorch",1,1970-01-01 00:00:00.000000012,10,2025-03-09,2025-05-03,1857,8.4,Digital Transformation LLC,0.38500338265462003,3,1,March
AI00802,AI Product Manager,154607,2,1,3,Finland,1,Finland,100,"SQL, Tableau, Data Visualization, NLP, Hadoop",3,1970-01-01 00:00:00.000000012,6,2024-09-24,2024-10-22,632,5.8,Neural Networks Co,0.3330496268168129,9,3,September
AI00803,Data Engineer,213979,0,1,3,France,1,France,100,"Data Visualization, Docker, SQL",2,1970-01-01 00:00:00.000000012,13,2024-09-04,2024-10-17,1094,6.6,Digital Transformation LLC,0.49501331238269825,9,3,September
AI00804,AI Research Scientist,55483,2,0,2,Finland,1,Finland,100,"Docker, Git, Azure",0,1970-01-01 00:00:00.000000001,4,2024-07-16,2024-09-09,2404,6.8,Neural Networks Co,0.06264458120553446,7,3,July
AI00805,Deep Learning Engineer,72300,2,2,3,Sweden,1,Sweden,0,"Git, Java, TensorFlow",3,1970-01-01 00:00:00.000000003,9,2025-04-08,2025-05-03,1524,5.5,Cloud AI Solutions,0.10852047051634586,4,2,April
AI00806,Machine Learning Researcher,89872,2,3,3,Austria,1,Austria,100,"Java, Git, TensorFlow, Data Visualization",2,1970-01-01 00:00:00.000000005,11,2025-01-03,2025-02-05,1182,7.3,Predictive Systems,0.15645596001920475,1,1,January
AI00807,Autonomous Systems Engineer,66331,2,0,1,Australia,1,United States,50,"GCP, Tableau, Python, Data Visualization, NLP",0,1970-01-01 00:00:00.000000001,13,2024-04-27,2024-06-22,517,8.1,TechCorp Inc,0.09223735323643664,4,2,April
AI00808,ML Ops Engineer,42890,2,0,3,Israel,2,Denmark,0,"Git, PyTorch, SQL",0,1970-01-01 00:00:00.000000001,4,2024-02-12,2024-03-31,1220,8.9,Machine Intelligence Group,0.02829154118109205,2,1,February
AI00809,AI Research Scientist,136966,2,2,2,Switzerland,2,Switzerland,100,"Java, Scala, Data Visualization, Mathematics, Azure",1,1970-01-01 00:00:00.000000002,8,2025-04-22,2025-06-07,660,5.9,Smart Analytics,0.2849259089520318,4,2,April
AI00810,AI Specialist,202404,2,1,1,Ireland,0,Ireland,100,"Java, Scala, Deep Learning, Docker, NLP",1,1970-01-01 00:00:00.000000014,4,2024-05-06,2024-05-22,696,7.5,Neural Networks Co,0.4634373226834272,5,2,May
AI00811,AI Specialist,81796,2,3,3,India,1,China,0,"Python, Data Visualization, TensorFlow, Git, Azure",1,1970-01-01 00:00:00.000000005,10,2025-01-16,2025-03-03,2363,9.3,Algorithmic Solutions,0.1344250578324822,1,1,January
AI00812,AI Product Manager,136668,1,3,2,United Kingdom,2,United Kingdom,0,"R, Python, Scala, Linux",2,1970-01-01 00:00:00.000000005,0,2024-04-14,2024-05-21,2466,6.4,TechCorp Inc,0.28411298066430973,4,2,April
AI00813,Autonomous Systems Engineer,51557,2,0,3,Singapore,2,United Kingdom,100,"Python, SQL, NLP",2,1970-01-01 00:00:00.000000001,4,2024-03-22,2024-04-27,2106,5.0,DataVision Ltd,0.05193466020688752,3,1,March
AI00814,Machine Learning Engineer,63794,2,0,3,United States,2,United States,100,"Docker, Tableau, Computer Vision",2,1970-01-01 00:00:00.000000001,6,2024-09-06,2024-10-13,1754,7.1,TechCorp Inc,0.08531655100170224,9,3,September
AI00815,Machine Learning Engineer,118833,2,3,3,Denmark,2,Netherlands,0,"Azure, PyTorch, Hadoop",2,1970-01-01 00:00:00.000000005,7,2024-04-19,2024-05-14,735,5.6,Cognitive Computing,0.23546004102832702,4,2,April
AI00816,Research Scientist,107720,2,0,1,Denmark,0,Denmark,100,"PyTorch, Git, Deep Learning, Docker",3,1970-01-01 00:00:00.000000001,1,2024-12-17,2025-01-14,2193,5.7,Cognitive Computing,0.20514436296975253,12,4,December
AI00817,Data Engineer,158240,2,3,3,Norway,0,Norway,100,"NLP, Docker, Spark, SQL",1,1970-01-01 00:00:00.000000007,5,2024-11-10,2024-12-24,2042,9.1,Autonomous Tech,0.34296025926410895,11,4,November
AI00818,Autonomous Systems Engineer,192550,0,1,0,France,1,Netherlands,0,"SQL, Tableau, Spark",3,1970-01-01 00:00:00.000000017,0,2024-01-03,2024-02-11,1929,5.1,DataVision Ltd,0.4365561302431147,1,1,January
AI00819,Deep Learning Engineer,143010,2,3,2,Denmark,1,Canada,0,"R, PyTorch, GCP, SQL, Scala",2,1970-01-01 00:00:00.000000007,13,2024-05-17,2024-07-22,1130,9.6,Autonomous Tech,0.3014136222775086,5,2,May
AI00820,AI Consultant,61684,2,0,2,United States,2,United States,0,"TensorFlow, Deep Learning, Hadoop, Docker",1,1970-01-01 00:00:00.000000001,1,2024-04-04,2024-05-01,2000,8.6,Cognitive Computing,0.07956058225306621,4,2,April
AI00821,AI Specialist,135830,2,1,0,Austria,1,United Kingdom,0,"Hadoop, Data Visualization, AWS, Computer Vision",0,1970-01-01 00:00:00.000000017,13,2025-03-24,2025-04-23,1987,7.8,Advanced Robotics,0.28182696084850073,3,1,March
AI00822,Head of AI,80796,2,3,3,South Korea,1,South Korea,50,"TensorFlow, GCP, Kubernetes, Python, Docker",0,1970-01-01 00:00:00.000000006,0,2024-09-06,2024-10-26,927,7.7,Quantum Computing Inc,0.13169711055824712,9,3,September
AI00823,ML Ops Engineer,63765,0,0,3,Netherlands,1,South Korea,100,"Python, Spark, MLOps, Azure, Linux",0,1970-01-01 00:00:00.000000000,0,2025-01-17,2025-03-15,2267,5.5,Predictive Systems,0.08523744053074943,1,1,January
AI00824,Head of AI,113684,2,2,2,Canada,0,Canada,100,"Kubernetes, Python, Data Visualization, Hadoop",3,1970-01-01 00:00:00.000000002,10,2024-07-19,2024-09-08,811,8.5,TechCorp Inc,0.22141384051329055,7,3,July
AI00825,Computer Vision Engineer,67793,2,2,2,Japan,2,Japan,100,"Docker, Linux, Mathematics",3,1970-01-01 00:00:00.000000002,5,2024-09-13,2024-10-08,2464,6.5,Neural Networks Co,0.09622561215136834,9,3,September
AI00826,Principal Data Scientist,36696,2,0,3,Japan,1,Canada,0,"R, Spark, PyTorch, Java, Linux",1,1970-01-01 00:00:00.000000001,9,2024-11-03,2025-01-08,1868,10.0,Cloud AI Solutions,0.011394635764479945,11,4,November
AI00827,AI Specialist,189666,2,1,1,Sweden,0,Sweden,100,"Scala, PyTorch, Statistics, Hadoop",1,1970-01-01 00:00:00.000000013,9,2024-05-01,2024-06-30,1957,9.9,TechCorp Inc,0.42868873030422067,5,2,May
AI00828,AI Software Engineer,144259,2,1,0,Israel,2,Israel,100,"MLOps, SQL, Git, PyTorch",3,1970-01-01 00:00:00.000000010,13,2024-03-09,2024-04-07,1336,9.6,Autonomous Tech,0.30482082842302827,3,1,March
AI00829,Data Scientist,80853,1,2,2,United Kingdom,1,United Kingdom,0,"Deep Learning, SQL, Python, Java",1,1970-01-01 00:00:00.000000003,0,2024-01-03,2024-01-17,2084,7.4,Machine Intelligence Group,0.13185260355287853,1,1,January
AI00830,Machine Learning Engineer,63854,2,2,1,China,1,China,100,"TensorFlow, NLP, Git, Spark",3,1970-01-01 00:00:00.000000002,5,2024-09-14,2024-09-30,1558,8.5,Machine Intelligence Group,0.08548022783815634,9,3,September
AI00831,Deep Learning Engineer,202935,0,1,3,Netherlands,0,Ireland,0,"Linux, Git, Computer Vision, Mathematics",2,1970-01-01 00:00:00.000000012,3,2024-06-11,2024-08-11,2194,8.7,Digital Transformation LLC,0.464885862686046,6,2,June
AI00832,Autonomous Systems Engineer,34007,2,0,1,Austria,2,Denmark,100,"PyTorch, TensorFlow, Azure, Docker, Data Visualization",1,1970-01-01 00:00:00.000000001,0,2024-03-08,2024-04-17,1687,5.4,Advanced Robotics,0.004059185544061804,3,1,March
AI00833,NLP Engineer,91619,2,3,0,Israel,2,Israel,50,"AWS, SQL, PyTorch",3,1970-01-01 00:00:00.000000006,6,2025-04-14,2025-05-12,2119,7.1,Machine Intelligence Group,0.16122168390729344,4,2,April
AI00834,Autonomous Systems Engineer,143704,0,3,0,Germany,0,Germany,50,"SQL, TensorFlow, MLOps, Git",0,1970-01-01 00:00:00.000000006,6,2024-11-06,2024-12-05,2239,6.8,Cloud AI Solutions,0.3033068176858278,11,4,November
AI00835,Robotics Engineer,86391,2,3,2,Japan,2,Japan,50,"MLOps, PyTorch, Git, TensorFlow",1,1970-01-01 00:00:00.000000005,13,2025-04-09,2025-04-23,639,8.9,AI Innovations,0.1469599755575924,4,2,April
AI00836,Deep Learning Engineer,114323,2,2,0,Switzerland,1,Switzerland,100,"Java, GCP, MLOps, Tableau, Linux",3,1970-01-01 00:00:00.000000002,10,2025-04-16,2025-05-27,1621,8.2,Cloud AI Solutions,0.2231569988215268,4,2,April
AI00837,AI Product Manager,123019,2,2,0,United States,1,Netherlands,0,"MLOps, Mathematics, Deep Learning",1,1970-01-01 00:00:00.000000004,7,2025-04-28,2025-05-28,2018,9.4,Machine Intelligence Group,0.24687922831827505,4,2,April
AI00838,AI Specialist,54256,0,0,0,France,2,France,100,"Azure, Java, Data Visualization",1,1970-01-01 00:00:00.000000000,7,2024-08-22,2024-10-02,2050,8.6,Cognitive Computing,0.059297389900048014,8,3,August
AI00839,Computer Vision Engineer,86315,2,2,2,Australia,2,Australia,0,"Tableau, GCP, MLOps",3,1970-01-01 00:00:00.000000003,10,2025-04-27,2025-06-11,1326,7.5,Future Systems,0.14675265156475056,4,2,April
AI00840,AI Architect,82655,2,2,0,India,0,Finland,0,"SQL, Linux, Java, PyTorch",3,1970-01-01 00:00:00.000000004,4,2024-06-12,2024-08-01,720,8.5,Cloud AI Solutions,0.13676836454105015,6,2,June
AI00841,Computer Vision Engineer,65988,2,0,1,Canada,2,Canada,50,"Hadoop, MLOps, Computer Vision, Tableau",3,1970-01-01 00:00:00.000000000,10,2024-04-08,2024-06-09,2079,7.7,Neural Networks Co,0.09130166732137401,4,2,April
AI00842,Principal Data Scientist,200761,2,1,1,Finland,0,Finland,50,"Scala, AWS, Python, TensorFlow",1,1970-01-01 00:00:00.000000019,13,2025-01-08,2025-02-08,2164,7.3,Neural Networks Co,0.4589553053118589,1,1,January
AI00843,Principal Data Scientist,272996,2,1,0,United States,1,United States,100,"Python, PyTorch, Mathematics",0,1970-01-01 00:00:00.000000011,3,2024-07-04,2024-08-06,1583,8.7,Neural Networks Co,0.6560085766662302,7,3,July
AI00844,Machine Learning Engineer,54146,2,0,0,Austria,1,Austria,100,"Kubernetes, Git, AWS, NLP",0,1970-01-01 00:00:00.000000001,1,2025-03-06,2025-03-23,1512,7.7,Cognitive Computing,0.058997315699882154,3,1,March
AI00845,AI Architect,59833,2,2,3,India,2,India,0,"Hadoop, Spark, Docker",2,1970-01-01 00:00:00.000000003,10,2024-02-27,2024-04-23,1738,7.5,DeepTech Ventures,0.07451115184845707,2,1,February
AI00846,Data Analyst,180769,2,3,1,Norway,1,Norway,0,"R, NLP, MLOps, Tableau, Git",3,1970-01-01 00:00:00.000000005,7,2025-03-23,2025-04-26,1475,9.4,Cloud AI Solutions,0.40441818340535113,3,1,March
AI00847,Deep Learning Engineer,32926,2,0,2,South Korea,2,South Korea,100,"Hadoop, AWS, NLP, Statistics",2,1970-01-01 00:00:00.000000000,13,2024-12-09,2025-01-13,2309,9.8,Predictive Systems,0.0011102745406136791,12,4,December
AI00848,AI Research Scientist,56145,1,0,0,United Kingdom,1,United Kingdom,0,"Mathematics, Python, Spark",0,1970-01-01 00:00:00.000000000,9,2024-06-27,2024-08-03,1519,8.9,Cognitive Computing,0.06445048230107808,6,2,June
AI00849,Autonomous Systems Engineer,47908,2,0,2,South Korea,1,South Korea,100,"Spark, Python, MLOps, NLP, TensorFlow",1,1970-01-01 00:00:00.000000001,7,2024-10-16,2024-10-30,1347,7.0,Cloud AI Solutions,0.0419803806032037,10,4,October
AI00850,Machine Learning Engineer,121384,0,3,1,France,0,France,100,"Python, Docker, Git",3,1970-01-01 00:00:00.000000005,11,2024-04-05,2024-04-30,1203,7.3,DataVision Ltd,0.2424190345249007,4,2,April
AI00851,AI Specialist,149451,0,1,1,Netherlands,2,Australia,50,"Python, Hadoop, Tableau, NLP, Computer Vision",0,1970-01-01 00:00:00.000000015,3,2025-01-14,2025-02-27,623,8.5,TechCorp Inc,0.3189843306708568,1,1,January
AI00852,Robotics Engineer,95030,2,0,0,Switzerland,1,Switzerland,0,"Python, PyTorch, Scala",1,1970-01-01 00:00:00.000000000,2,2024-09-15,2024-11-04,1754,5.7,AI Innovations,0.17052671205970932,9,3,September
AI00853,Principal Data Scientist,96311,2,0,1,Singapore,0,Singapore,50,"Scala, Computer Vision, SQL",1,1970-01-01 00:00:00.000000000,10,2024-04-27,2024-05-18,1746,7.2,Smart Analytics,0.17402121251800445,4,2,April
AI00854,Data Scientist,111067,2,2,1,Norway,2,Norway,50,"Statistics, TensorFlow, Scala",3,1970-01-01 00:00:00.000000002,11,2024-07-17,2024-07-31,1741,8.0,AI Innovations,0.21427480249661734,7,3,July
AI00855,AI Software Engineer,81479,2,2,2,Australia,1,Australia,50,"GCP, Statistics, Docker",1,1970-01-01 00:00:00.000000004,13,2024-03-20,2024-04-13,2018,6.9,DataVision Ltd,0.1335602985465497,3,1,March
AI00856,NLP Engineer,167621,1,3,2,United Kingdom,0,United Kingdom,0,"Mathematics, Hadoop, PyTorch, Data Visualization, Kubernetes",3,1970-01-01 00:00:00.000000005,1,2024-06-15,2024-07-26,786,5.1,TechCorp Inc,0.36855113264370826,6,2,June
AI00857,Head of AI,133238,2,3,3,Sweden,2,Sweden,100,"PyTorch, Kubernetes, NLP",1,1970-01-01 00:00:00.000000007,3,2024-06-16,2024-08-27,934,8.5,DataVision Ltd,0.2747561215136834,6,2,June
AI00858,AI Architect,73628,2,0,2,United States,2,United States,0,"Computer Vision, Spark, NLP, Azure, Python",1,1970-01-01 00:00:00.000000000,3,2024-02-28,2024-04-29,2019,7.4,Digital Transformation LLC,0.11214318449653005,2,1,February
AI00859,NLP Engineer,161576,2,3,2,Switzerland,1,Switzerland,0,"Hadoop, SQL, Data Visualization",2,1970-01-01 00:00:00.000000005,10,2025-01-29,2025-03-14,605,9.8,Autonomous Tech,0.3520606913709572,1,1,January
AI00860,AI Research Scientist,49933,2,2,0,Japan,2,Japan,50,"Statistics, Kubernetes, TensorFlow, Java, Computer Vision",3,1970-01-01 00:00:00.000000002,3,2024-09-08,2024-10-31,526,8.1,Machine Intelligence Group,0.047504473833529744,9,3,September
AI00861,Research Scientist,104278,1,3,3,United Kingdom,2,United Kingdom,50,"NLP, Spark, AWS, Computer Vision, Git",2,1970-01-01 00:00:00.000000008,8,2025-01-28,2025-03-06,1684,7.4,Quantum Computing Inc,0.19575476845183537,1,1,January
AI00862,Machine Learning Engineer,87047,2,3,1,Austria,1,China,0,"Mathematics, Statistics, GCP",0,1970-01-01 00:00:00.000000005,4,2024-07-01,2024-09-11,2229,6.2,AI Innovations,0.14874950896949063,7,3,July
AI00863,AI Research Scientist,139174,2,3,0,Norway,1,Norway,0,"Python, GCP, NLP",1,1970-01-01 00:00:00.000000007,14,2025-04-21,2025-05-10,724,8.5,DataVision Ltd,0.29094921653354283,4,2,April
AI00864,AI Product Manager,60519,2,0,3,Norway,2,Germany,50,"Java, Git, R, Hadoop",3,1970-01-01 00:00:00.000000000,13,2024-07-27,2024-08-30,1518,8.8,Algorithmic Solutions,0.07638252367858234,7,3,July
AI00865,AI Research Scientist,92309,0,2,1,France,2,France,50,"Python, Linux, Kubernetes",1,1970-01-01 00:00:00.000000002,13,2025-04-07,2025-06-19,1227,5.8,Algorithmic Solutions,0.16310396752651565,4,2,April
AI00866,Deep Learning Engineer,74676,0,0,1,France,0,France,0,"Data Visualization, Python, Docker, AWS, PyTorch",0,1970-01-01 00:00:00.000000000,7,2024-09-18,2024-10-13,1219,7.5,Advanced Robotics,0.11500207323992842,9,3,September
AI00867,Head of AI,227312,2,3,0,Norway,0,Norway,50,"NLP, Python, Computer Vision, Spark, Docker",1,1970-01-01 00:00:00.000000006,8,2025-02-26,2025-03-16,1510,8.0,Machine Intelligence Group,0.5313850333900746,2,1,February
AI00868,Machine Learning Engineer,45330,2,0,1,India,2,France,0,"PyTorch, AWS, Data Visualization",0,1970-01-01 00:00:00.000000000,14,2024-08-05,2024-09-03,2471,6.8,Predictive Systems,0.03494773253022566,8,3,August
AI00869,Principal Data Scientist,68262,2,0,3,United States,2,United States,0,"Scala, Python, Linux",0,1970-01-01 00:00:00.000000001,7,2025-03-09,2025-04-22,947,6.9,Predictive Systems,0.09750501942298459,3,1,March
AI00870,AI Software Engineer,68263,2,0,1,Norway,2,Norway,100,"Linux, NLP, SQL, TensorFlow, GCP",1,1970-01-01 00:00:00.000000000,7,2024-08-31,2024-10-20,2020,7.2,Quantum Computing Inc,0.09750774737025883,8,3,August
AI00871,Deep Learning Engineer,48962,2,0,0,Canada,2,Canada,0,"Python, TensorFlow, Mathematics, Statistics, Azure",0,1970-01-01 00:00:00.000000000,14,2024-04-15,2024-06-13,1106,7.1,Digital Transformation LLC,0.04485563703024748,4,2,April
AI00872,Autonomous Systems Engineer,54120,2,0,2,Canada,1,Canada,0,"GCP, Linux, Git, AWS, Statistics",2,1970-01-01 00:00:00.000000000,9,2024-05-08,2024-05-28,1954,5.1,AI Innovations,0.05892638907075204,5,2,May
AI00873,NLP Engineer,231893,2,1,1,Denmark,1,Denmark,50,"R, Statistics, Data Visualization, GCP",3,1970-01-01 00:00:00.000000013,7,2024-11-19,2025-01-23,1053,9.0,Neural Networks Co,0.5438817598533455,11,4,November
AI00874,AI Architect,122818,2,1,0,Ireland,1,Ireland,0,"AWS, SQL, Linux, Tableau, Kubernetes",1,1970-01-01 00:00:00.000000010,2,2025-03-01,2025-04-26,591,6.8,Digital Transformation LLC,0.2463309109161538,3,1,March
AI00875,AI Research Scientist,194364,2,1,3,Canada,0,Canada,100,"MLOps, SQL, Kubernetes, R, Azure",2,1970-01-01 00:00:00.000000016,8,2025-01-02,2025-03-11,1233,7.0,Smart Analytics,0.4415046265985771,1,1,January
AI00876,Data Analyst,55870,2,2,2,Austria,1,Austria,50,"NLP, Git, Scala, Linux",2,1970-01-01 00:00:00.000000004,2,2024-10-08,2024-11-02,2299,8.6,Machine Intelligence Group,0.06370029680066344,10,4,October
AI00877,AI Product Manager,96120,2,3,0,Ireland,1,Finland,50,"PyTorch, NLP, Hadoop, Git, Computer Vision",3,1970-01-01 00:00:00.000000006,10,2024-12-15,2025-02-18,989,6.6,Machine Intelligence Group,0.17350017458862554,12,4,December
AI00878,Head of AI,77510,0,2,2,Germany,2,Germany,0,"R, Linux, Tableau, Statistics",1,1970-01-01 00:00:00.000000004,1,2024-08-12,2024-10-10,2161,6.0,Cloud AI Solutions,0.12273307581511064,8,3,August
AI00879,AI Software Engineer,128595,2,1,2,China,1,China,50,"AWS, Python, Hadoop, Tableau",2,1970-01-01 00:00:00.000000015,13,2024-06-03,2024-07-20,617,5.2,Smart Analytics,0.2620902623194099,6,2,June
AI00880,Principal Data Scientist,98002,2,1,1,Japan,2,United Kingdom,100,"MLOps, R, Java",2,1970-01-01 00:00:00.000000013,14,2024-08-10,2024-09-16,1143,6.1,Future Systems,0.17863417135873597,8,3,August
AI00881,Data Engineer,158973,0,3,1,Netherlands,0,Sweden,50,"Python, Java, Mathematics, TensorFlow",1,1970-01-01 00:00:00.000000009,14,2024-10-17,2024-11-17,2479,9.9,Algorithmic Solutions,0.3449598446161233,10,4,October
AI00882,Head of AI,40770,2,0,1,Israel,2,Israel,100,"Python, Kubernetes, AWS, Git, Tableau",0,1970-01-01 00:00:00.000000000,12,2025-01-28,2025-03-01,572,9.9,Digital Transformation LLC,0.022508292959713676,1,1,January
AI00883,Principal Data Scientist,94589,2,3,0,Canada,2,Canada,50,"Python, Docker, AWS",3,1970-01-01 00:00:00.000000007,3,2024-02-21,2024-03-20,2048,6.2,Advanced Robotics,0.16932368731177164,2,1,February
AI00884,Principal Data Scientist,54488,2,2,0,South Korea,2,Switzerland,100,"TensorFlow, Scala, NLP, Azure, Computer Vision",1,1970-01-01 00:00:00.000000002,13,2024-02-06,2024-04-01,1063,7.2,Predictive Systems,0.05993027366767055,2,1,February
AI00885,AI Architect,83080,2,3,3,Finland,2,Finland,0,"SQL, Kubernetes, Tableau, Computer Vision, Python",2,1970-01-01 00:00:00.000000005,3,2024-11-25,2025-01-25,1676,7.4,Autonomous Tech,0.13792774213260006,11,4,November
AI00886,AI Consultant,47322,2,0,3,China,2,Australia,0,"Linux, R, Deep Learning",3,1970-01-01 00:00:00.000000000,0,2024-06-24,2024-08-05,1303,5.5,Cloud AI Solutions,0.04038180350050194,6,2,June
AI00887,NLP Engineer,128247,2,3,2,Singapore,0,Singapore,100,"SQL, Scala, Deep Learning, Git",0,1970-01-01 00:00:00.000000008,2,2024-08-10,2024-10-03,1673,5.9,Digital Transformation LLC,0.2611409366679761,8,3,August
AI00888,ML Ops Engineer,79588,2,0,1,United States,2,United States,100,"Mathematics, R, Hadoop",1,1970-01-01 00:00:00.000000000,12,2024-10-29,2025-01-09,1272,6.8,Future Systems,0.12840175025097114,10,4,October
AI00889,AI Specialist,60149,2,0,1,Ireland,0,United States,50,"Java, TensorFlow, Tableau, Deep Learning, PyTorch",0,1970-01-01 00:00:00.000000001,6,2025-04-09,2025-05-21,868,7.0,Neural Networks Co,0.07537318318711536,4,2,April
AI00890,Robotics Engineer,66901,2,2,2,South Korea,0,South Korea,0,"Linux, Spark, NLP, GCP, Mathematics",3,1970-01-01 00:00:00.000000002,7,2024-12-20,2025-02-08,2216,6.2,TechCorp Inc,0.09379228318275064,12,4,December
AI00891,Machine Learning Engineer,178494,2,1,2,China,0,Japan,50,"Java, GCP, Scala",2,1970-01-01 00:00:00.000000015,12,2024-08-31,2024-10-12,2179,9.4,Cloud AI Solutions,0.39821210335646634,8,3,August
AI00892,Robotics Engineer,92213,2,3,3,China,0,Canada,0,"Scala, SQL, GCP, Hadoop",2,1970-01-01 00:00:00.000000009,11,2024-12-05,2025-02-02,1502,5.1,Machine Intelligence Group,0.16284208458818908,12,4,December
AI00893,AI Software Engineer,67260,2,3,3,China,2,China,50,"Kubernetes, Git, Tableau, R",0,1970-01-01 00:00:00.000000007,12,2024-04-27,2024-05-20,1562,7.3,TechCorp Inc,0.09477161625420104,4,2,April
AI00894,AI Software Engineer,106704,0,2,0,Germany,0,Germany,50,"Kubernetes, Java, MLOps",3,1970-01-01 00:00:00.000000003,9,2024-07-18,2024-09-03,1604,7.0,Future Systems,0.20237276853912967,7,3,July
